L, a, b, x, y
98.01, 141.45, 83.46, 601.32, 556.14
97.56, 141.99, 82.89, 601.16, 556.42
97.56, 141.99, 82.89, 601.16, 556.42
97.55, 141.55, 83.15, 601.09, 556.36
97.42, 141.11, 84.07, 601.03, 557.06
97.42, 141.11, 84.07, 601.03, 557.06
97.62, 141.17, 83.55, 601.18, 557.38
97.62, 141.17, 83.55, 601.18, 557.38
98.16, 141.75, 83.04, 601.83, 558.06
98.16, 141.75, 83.04, 601.83, 558.06
97.60, 140.83, 83.83, 602.32, 558.84
97.60, 140.83, 83.83, 602.32, 558.84
97.70, 141.23, 83.92, 603.24, 560.10
97.70, 141.23, 83.92, 603.24, 560.10
97.64, 141.25, 83.58, 603.59, 561.24
97.42, 141.38, 83.38, 603.59, 561.24
96.95, 142.00, 82.93, 604.16, 562.56
96.95, 142.00, 82.93, 604.16, 562.56
96.99, 141.37, 83.70, 604.75, 563.48
96.99, 141.37, 83.70, 604.75, 563.48
97.26, 141.77, 83.25, 605.60, 565.00
97.18, 141.74, 83.28, 605.66, 564.91
96.62, 141.91, 82.86, 606.83, 566.68
96.62, 141.91, 82.86, 606.83, 566.68
90.79, 140.35, 84.68, 609.15, 571.34
90.81, 140.35, 84.68, 609.15, 571.34
87.94, 140.84, 84.16, 609.97, 578.68
87.94, 140.84, 84.16, 609.97, 578.68
90.79, 141.44, 83.96, 610.74, 584.79
90.76, 141.37, 84.05, 610.74, 584.79
92.32, 140.81, 84.19, 611.59, 591.78
92.32, 140.81, 84.19, 611.59, 591.78
88.92, 139.04, 86.43, 609.80, 601.64
88.98, 139.15, 86.30, 609.69, 601.78
84.08, 141.26, 84.20, 610.08, 608.61
84.08, 141.26, 84.20, 610.08, 608.61
81.52, 141.46, 84.33, 610.37, 613.74
81.31, 141.56, 83.91, 608.72, 618.71
81.32, 141.56, 83.91, 608.72, 618.71
81.33, 141.54, 83.93, 608.72, 618.71
81.03, 140.54, 85.03, 607.62, 624.32
81.42, 141.36, 84.03, 606.72, 629.48
81.42, 141.36, 84.03, 606.72, 629.48
81.42, 141.36, 84.03, 606.72, 629.48
80.90, 140.88, 84.60, 606.53, 634.44
80.90, 140.88, 84.60, 606.53, 634.44
79.18, 141.95, 83.78, 607.51, 638.76
79.18, 141.95, 83.78, 607.51, 638.76
78.87, 141.65, 84.25, 608.73, 642.85
78.87, 141.74, 84.15, 608.73, 642.85
78.16, 142.50, 83.44, 609.13, 647.19
78.16, 142.50, 83.44, 609.13, 647.19
76.50, 142.69, 83.60, 609.07, 651.51
76.50, 142.69, 83.60, 609.07, 651.51
75.86, 143.03, 83.38, 608.44, 656.07
75.86, 143.03, 83.38, 608.44, 656.07
74.22, 142.19, 84.42, 606.36, 660.09
74.21, 142.18, 84.42, 606.43, 660.08
74.35, 142.73, 83.91, 605.58, 664.28
74.34, 142.65, 83.99, 605.53, 664.24
73.00, 141.44, 85.42, 603.28, 668.52
73.02, 141.66, 85.20, 603.31, 668.56
73.16, 141.30, 85.57, 600.37, 672.38
73.23, 141.57, 85.16, 600.34, 672.31
76.88, 138.44, 88.31, 587.50, 662.38
72.62, 141.91, 84.91, 596.51, 675.64
73.36, 143.48, 83.66, 586.10, 668.01
72.18, 142.70, 84.22, 591.02, 676.03
73.36, 143.48, 83.66, 586.10, 668.01
72.18, 142.70, 84.22, 591.02, 676.03
73.36, 143.48, 83.66, 586.10, 668.01
72.18, 142.70, 84.22, 591.02, 676.03
71.90, 142.49, 84.86, 586.63, 672.20
72.10, 142.39, 85.08, 587.74, 675.41
72.23, 142.30, 84.99, 586.82, 672.78
72.30, 142.71, 84.72, 587.33, 674.93
70.49, 143.66, 84.13, 586.33, 680.01
73.92, 138.83, 88.50, 585.17, 675.17
70.49, 143.66, 84.13, 586.33, 680.01
73.92, 138.83, 88.50, 585.17, 675.17
71.53, 142.12, 85.36, 584.23, 682.48
71.15, 141.45, 86.62, 582.01, 681.91
71.15, 141.45, 86.62, 582.01, 681.91
71.15, 141.45, 86.62, 582.01, 681.91
70.78, 140.65, 87.49, 580.84, 682.77
83.00, 124.00, 107.00, 580.00, 675.00
70.77, 140.61, 87.52, 580.84, 682.77
83.00, 124.00, 107.00, 580.00, 675.00
69.68, 140.84, 87.20, 579.72, 681.70
69.68, 140.84, 87.20, 579.72, 681.70
70.41, 141.25, 86.61, 576.15, 680.69
72.60, 131.00, 99.00, 571.00, 673.00
69.53, 142.35, 85.78, 573.63, 680.01
72.60, 131.00, 99.00, 571.00, 673.00
69.53, 142.35, 85.78, 573.63, 680.01
72.60, 131.00, 99.00, 571.00, 673.00
69.53, 142.35, 85.78, 573.63, 680.01
69.65, 142.48, 85.41, 573.50, 681.18
69.92, 142.49, 85.43, 573.59, 681.23
70.67, 142.58, 85.16, 570.97, 681.28
70.67, 142.58, 85.16, 570.97, 681.28
71.49, 143.53, 84.09, 567.61, 681.31
71.49, 143.53, 84.09, 567.61, 681.31
75.09, 143.09, 84.12, 567.01, 679.28
75.09, 143.09, 84.12, 567.01, 679.28
75.68, 142.22, 84.90, 568.52, 675.05
75.68, 142.22, 84.90, 568.52, 675.05
75.04, 140.33, 86.69, 568.62, 674.51
75.04, 140.33, 86.69, 568.62, 674.51
70.57, 141.30, 86.01, 564.85, 674.72
70.55, 141.30, 86.00, 564.85, 674.72
81.64, 140.41, 85.06, 560.32, 668.91
81.64, 140.41, 85.06, 560.32, 668.91
81.25, 139.21, 86.31, 560.94, 663.10
81.88, 140.20, 84.95, 561.00, 656.89
81.88, 140.20, 84.95, 561.00, 656.89
81.88, 140.20, 84.95, 561.00, 656.89
82.08, 140.56, 85.23, 559.52, 650.19
82.08, 140.56, 85.23, 559.52, 650.19
75.77, 141.53, 84.32, 557.61, 647.93
75.77, 141.53, 84.32, 557.61, 647.93
75.51, 140.73, 85.10, 556.14, 646.21
75.51, 140.73, 85.10, 556.14, 646.21
79.56, 140.63, 84.81, 553.54, 644.38
79.56, 140.63, 84.81, 553.54, 644.38
83.83, 142.23, 82.90, 552.25, 641.26
83.83, 142.23, 82.90, 552.25, 641.26
80.66, 142.67, 82.79, 552.68, 639.33
80.66, 142.67, 82.79, 552.68, 639.33
76.83, 136.34, 90.12, 550.59, 632.71
76.08, 142.31, 83.55, 553.03, 637.39
77.20, 136.35, 90.03, 550.00, 632.70
76.08, 142.31, 83.55, 553.03, 637.39
76.99, 138.30, 87.37, 553.40, 632.04
76.22, 142.34, 83.40, 552.76, 636.10
76.99, 138.30, 87.37, 553.40, 632.04
76.22, 142.34, 83.40, 552.76, 636.10
75.89, 139.56, 86.11, 552.76, 632.04
76.19, 142.26, 83.43, 552.35, 636.01
75.89, 139.56, 86.11, 552.76, 632.04
76.19, 142.26, 83.43, 552.35, 636.01
75.16, 140.49, 85.26, 552.90, 632.05
75.27, 143.38, 82.39, 551.88, 635.90
74.88, 140.36, 85.90, 552.67, 632.04
75.89, 142.46, 83.33, 551.78, 636.02
75.06, 139.56, 86.80, 552.44, 631.54
75.56, 142.49, 83.43, 551.33, 635.84
75.06, 139.56, 86.80, 552.44, 631.54
75.56, 142.49, 83.43, 551.33, 635.84
75.50, 138.02, 88.07, 553.38, 631.40
75.87, 142.25, 83.55, 551.23, 635.66
75.50, 138.02, 88.07, 553.38, 631.40
75.87, 142.25, 83.55, 551.23, 635.66
76.63, 140.80, 85.28, 552.40, 631.74
76.95, 142.17, 83.53, 550.97, 635.44
76.63, 140.80, 85.28, 552.40, 631.74
76.92, 142.25, 83.45, 551.01, 635.42
76.45, 141.29, 84.79, 552.11, 631.73
76.58, 142.57, 83.16, 550.33, 635.38
76.45, 141.29, 84.79, 552.11, 631.73
76.58, 142.57, 83.16, 550.33, 635.38
76.97, 139.65, 86.60, 552.90, 631.19
77.39, 142.29, 83.45, 549.78, 635.26
76.97, 139.65, 86.60, 552.90, 631.19
77.44, 142.28, 83.43, 549.75, 635.28
77.42, 142.11, 83.83, 550.24, 632.74
77.98, 142.22, 83.28, 548.54, 635.40
77.42, 142.11, 83.83, 550.24, 632.74
77.98, 142.22, 83.28, 548.54, 635.40
79.69, 140.98, 84.91, 552.70, 630.88
78.49, 142.57, 82.89, 549.74, 634.74
79.69, 140.98, 84.91, 552.70, 630.88
78.49, 142.57, 82.89, 549.74, 634.74
75.76, 141.45, 84.82, 552.57, 630.71
76.40, 142.24, 83.48, 550.70, 634.21
74.47, 141.38, 84.69, 554.26, 630.19
76.26, 142.46, 83.18, 551.01, 634.40
74.47, 141.38, 84.69, 554.26, 630.19
76.26, 142.46, 83.18, 551.01, 634.40
74.47, 141.38, 84.69, 554.26, 630.19
76.26, 142.46, 83.18, 551.01, 634.40
64.35, 138.88, 88.40, 552.76, 638.26
64.45, 138.69, 88.61, 553.03, 638.21
40.34, 137.18, 95.98, 561.66, 651.40
40.34, 137.18, 95.98, 561.66, 651.40
57.62, 139.15, 91.00, 539.31, 691.62
58.80, 141.87, 87.60, 539.20, 691.40
72.03, 142.15, 84.53, 537.42, 689.24
71.92, 142.18, 84.52, 537.42, 689.24
77.22, 138.12, 88.18, 539.77, 683.19
77.22, 138.12, 88.18, 539.77, 683.19
78.12, 138.96, 87.58, 547.79, 680.45
77.90, 139.29, 87.19, 547.69, 680.42
80.96, 140.15, 86.34, 554.16, 679.10
80.96, 140.15, 86.34, 554.16, 679.10
83.07, 138.70, 87.38, 557.00, 672.86
83.07, 138.70, 87.38, 557.00, 672.86
84.43, 138.31, 87.31, 560.50, 665.89
84.43, 138.31, 87.31, 560.50, 665.89
84.44, 137.27, 87.89, 565.57, 660.63
85.23, 137.20, 87.86, 571.22, 653.91
85.23, 137.20, 87.86, 571.22, 653.91
85.23, 137.20, 87.86, 571.22, 653.91
88.31, 137.45, 87.77, 578.28, 649.47
86.51, 138.32, 86.80, 578.13, 649.92
87.04, 137.51, 87.34, 586.18, 645.39
87.04, 137.51, 87.34, 586.18, 645.39
85.99, 136.83, 88.56, 594.62, 643.56
85.99, 136.83, 88.56, 594.62, 643.56
82.96, 138.61, 86.97, 603.64, 642.45
82.96, 138.61, 86.97, 603.64, 642.45
82.96, 138.64, 87.14, 612.23, 643.71
82.96, 138.79, 87.05, 612.23, 643.71
78.72, 139.10, 88.07, 619.93, 646.51
78.72, 139.10, 88.07, 619.93, 646.51
74.70, 137.14, 89.88, 628.90, 650.49
74.15, 137.52, 89.40, 629.29, 650.51
72.31, 139.09, 87.52, 635.67, 656.32
72.31, 139.09, 87.52, 635.67, 656.32
69.78, 139.72, 87.70, 639.82, 660.70
69.25, 140.34, 87.14, 638.92, 658.50
69.26, 140.35, 87.12, 638.92, 658.50
69.23, 140.36, 87.14, 638.92, 658.50
69.07, 140.42, 86.89, 636.11, 657.11
69.09, 140.41, 86.89, 636.11, 657.11
69.44, 140.87, 86.34, 635.54, 657.97
69.44, 140.87, 86.34, 635.54, 657.97
69.26, 140.36, 86.83, 635.08, 660.02
69.26, 140.36, 86.83, 635.08, 660.02
68.32, 141.44, 85.74, 634.66, 663.37
68.32, 141.44, 85.74, 634.66, 663.37
65.88, 140.22, 87.76, 633.87, 667.96
65.87, 140.33, 87.65, 633.91, 668.03
65.95, 139.35, 88.84, 631.78, 673.17
65.97, 139.32, 88.88, 631.78, 673.17
64.99, 140.55, 87.94, 627.48, 675.90
65.04, 140.51, 87.98, 627.48, 675.90
64.69, 141.55, 87.21, 620.68, 675.15
64.99, 141.35, 87.40, 620.65, 675.21
63.75, 141.88, 86.99, 617.48, 676.19
64.26, 140.95, 87.67, 616.96, 674.55
64.26, 140.95, 87.67, 616.96, 674.55
64.26, 140.95, 87.67, 616.96, 674.55
64.74, 141.85, 86.68, 616.58, 674.34
64.75, 141.88, 86.65, 616.47, 674.22
63.61, 142.09, 86.39, 617.39, 675.26
63.23, 142.24, 86.33, 617.09, 675.01
64.38, 141.36, 87.07, 617.23, 674.72
64.38, 141.36, 87.07, 617.23, 674.72
65.38, 142.59, 86.01, 615.94, 672.31
65.38, 142.59, 86.01, 615.94, 672.31
64.99, 143.52, 85.62, 615.82, 674.00
64.99, 143.52, 85.62, 615.82, 674.00
62.52, 144.85, 84.58, 615.34, 676.67
62.52, 144.85, 84.58, 615.34, 676.67
63.46, 143.54, 85.75, 614.22, 680.05
64.73, 142.56, 86.07, 614.79, 681.85
64.73, 142.56, 86.07, 614.79, 681.85
64.73, 142.56, 86.07, 614.79, 681.85
64.72, 143.17, 85.18, 615.06, 683.38
64.72, 143.17, 85.18, 615.06, 683.38
64.59, 142.91, 85.39, 614.48, 682.53
64.59, 142.91, 85.39, 614.48, 682.53
65.31, 142.28, 86.09, 614.70, 682.71
65.31, 142.28, 86.09, 614.70, 682.71
65.14, 142.71, 85.57, 614.41, 682.86
65.11, 142.73, 85.54, 614.41, 682.86
65.83, 142.47, 85.87, 614.54, 683.00
65.77, 142.56, 85.83, 614.54, 683.00
65.83, 142.81, 85.76, 614.54, 683.00
65.81, 142.79, 85.83, 614.54, 683.00
65.57, 142.93, 85.61, 614.59, 683.07
65.54, 142.92, 85.60, 614.59, 683.07
65.73, 142.85, 85.60, 614.59, 683.12
65.64, 142.89, 85.57, 614.59, 683.12
65.87, 143.13, 85.49, 614.64, 683.12
65.86, 143.06, 85.54, 614.64, 683.12
66.02, 143.14, 85.44, 614.69, 683.15
65.17, 143.38, 85.20, 614.70, 683.10
65.57, 143.44, 85.08, 614.70, 683.10
65.58, 143.31, 85.16, 614.70, 683.10
65.60, 143.41, 85.09, 614.70, 683.10
65.57, 143.25, 85.23, 614.70, 683.10
65.58, 143.26, 85.23, 614.70, 683.10
65.58, 143.25, 85.24, 614.70, 683.10
60.27, 139.87, 90.75, 619.33, 684.94
60.27, 139.87, 90.75, 619.33, 684.94
81.78, 126.48, 97.83, 605.22, 685.65
81.78, 126.48, 97.83, 605.22, 685.65
73.20, 123.20, 104.60, 599.20, 681.80
73.20, 123.20, 104.60, 599.20, 681.80
70.07, 131.85, 98.59, 588.66, 670.10
70.07, 131.85, 98.59, 588.66, 670.10
82.77, 135.66, 91.71, 575.59, 666.52
82.77, 135.66, 91.71, 575.59, 666.52
72.97, 140.81, 86.15, 566.24, 664.36
72.97, 140.81, 86.15, 566.24, 664.36
66.12, 140.54, 87.33, 564.73, 663.27
66.12, 140.54, 87.33, 564.73, 663.27
71.34, 141.22, 86.02, 562.97, 662.23
71.27, 141.22, 86.02, 562.97, 662.23
73.11, 140.94, 85.66, 560.96, 661.57
73.12, 140.91, 85.70, 560.96, 661.57
72.82, 141.02, 85.48, 561.02, 661.47
72.81, 141.02, 85.49, 561.02, 661.47
73.32, 141.23, 85.28, 561.07, 661.28
73.32, 141.21, 85.28, 561.07, 661.28
73.12, 141.34, 85.30, 560.98, 661.09
73.10, 141.33, 85.31, 560.98, 661.09
73.31, 141.28, 85.34, 561.08, 661.11
73.29, 141.37, 85.20, 561.08, 661.11
73.75, 141.24, 85.35, 560.99, 661.17
73.73, 141.33, 85.27, 560.89, 661.18
73.98, 141.48, 85.13, 560.90, 661.08
73.80, 141.36, 85.27, 560.90, 661.08
73.80, 141.36, 85.27, 560.90, 661.08
73.80, 141.36, 85.27, 560.90, 661.08
74.02, 141.61, 85.10, 560.93, 661.05
73.79, 141.62, 85.06, 560.99, 661.08
73.89, 141.53, 85.13, 560.92, 661.10
74.08, 142.16, 84.40, 560.94, 661.18
74.08, 142.16, 84.40, 560.94, 661.18
74.08, 142.16, 84.40, 560.94, 661.18
74.08, 142.16, 84.40, 560.94, 661.18
74.08, 142.16, 84.40, 560.94, 661.18
74.08, 142.18, 84.39, 560.94, 661.18
74.09, 142.16, 84.39, 560.94, 661.18
74.12, 142.17, 84.37, 560.94, 661.18
74.08, 142.16, 84.40, 560.94, 661.18
74.12, 142.18, 84.37, 560.94, 661.18
74.11, 142.12, 84.43, 560.94, 661.18
74.11, 142.13, 84.43, 560.94, 661.18
74.08, 142.08, 84.48, 560.94, 661.18
74.02, 142.21, 84.36, 560.86, 661.14
73.98, 142.21, 84.37, 560.86, 661.14
73.98, 142.21, 84.36, 560.86, 661.14
74.02, 142.10, 84.48, 560.94, 661.18
74.02, 142.01, 84.49, 560.94, 661.18
73.98, 142.09, 84.42, 560.86, 661.14
73.95, 142.09, 84.41, 560.86, 661.14
73.99, 141.90, 84.60, 560.94, 661.18
74.24, 141.96, 84.49, 560.86, 661.10
74.30, 141.86, 84.59, 560.94, 661.13
74.31, 142.04, 84.43, 560.88, 661.14
74.28, 142.02, 84.43, 560.88, 661.14
74.39, 142.07, 84.37, 560.79, 661.11
74.40, 142.07, 84.37, 560.79, 661.11
74.33, 142.10, 84.37, 560.79, 661.11
74.26, 141.98, 84.51, 560.79, 661.11
74.53, 142.34, 84.12, 560.83, 661.12
74.74, 142.12, 84.35, 560.87, 661.12
74.74, 142.12, 84.35, 560.87, 661.12
74.74, 142.12, 84.35, 560.87, 661.12
75.20, 142.27, 84.24, 560.86, 661.11
75.17, 142.23, 84.25, 560.86, 661.11
75.15, 142.33, 84.20, 560.86, 661.11
75.12, 142.10, 84.44, 560.86, 661.11
74.92, 142.54, 84.18, 560.86, 661.11
74.87, 142.56, 84.17, 560.86, 661.11
74.63, 142.55, 84.23, 560.82, 661.12
74.75, 142.44, 84.25, 560.82, 661.12
74.69, 142.48, 84.22, 560.82, 661.12
74.65, 142.45, 84.24, 560.82, 661.12
74.68, 142.45, 84.23, 560.82, 661.12
74.71, 142.37, 84.25, 560.82, 661.12
74.52, 142.48, 84.20, 560.82, 661.12
74.49, 142.46, 84.25, 560.82, 661.12
74.47, 142.49, 84.23, 560.82, 661.12
74.53, 142.47, 84.23, 560.82, 661.12
74.76, 142.41, 84.20, 560.90, 661.12
74.76, 142.43, 84.19, 560.90, 661.12
74.79, 142.44, 84.15, 560.90, 661.12
74.77, 142.38, 84.23, 560.90, 661.12
74.68, 142.45, 84.17, 560.90, 661.12
74.68, 142.45, 84.17, 560.90, 661.12
74.63, 142.40, 84.22, 560.90, 661.12
74.70, 142.05, 84.39, 560.90, 661.12
74.76, 142.11, 84.38, 560.90, 661.12
74.76, 142.11, 84.38, 560.90, 661.12
74.87, 142.04, 84.41, 560.90, 661.12
75.11, 142.12, 84.27, 561.08, 661.18
74.64, 141.73, 84.92, 561.18, 661.60
74.94, 141.40, 85.23, 561.03, 661.56
75.15, 141.36, 85.21, 561.27, 663.13
74.24, 141.92, 84.78, 562.12, 665.67
74.38, 141.87, 84.84, 562.12, 665.67
74.31, 141.90, 84.80, 562.12, 665.67
74.64, 141.47, 85.05, 563.34, 668.38
74.64, 141.47, 85.05, 563.34, 668.38
74.18, 141.95, 84.65, 563.67, 671.55
74.18, 141.95, 84.65, 563.67, 671.55
73.36, 143.25, 83.54, 564.20, 673.98
73.33, 143.25, 83.55, 564.20, 673.98
73.35, 141.53, 85.42, 564.77, 677.27
73.20, 141.65, 85.31, 564.73, 677.23
72.23, 142.05, 84.90, 564.38, 679.77
72.23, 142.05, 84.90, 564.38, 679.77
72.50, 141.43, 85.51, 564.03, 680.50
72.46, 141.45, 85.48, 564.03, 680.50
71.39, 141.72, 85.10, 563.82, 680.00
71.39, 141.72, 85.10, 563.82, 680.00
71.31, 141.55, 85.44, 564.06, 680.37
71.31, 141.55, 85.44, 564.06, 680.37
71.31, 141.33, 85.52, 563.88, 680.05
71.31, 141.33, 85.52, 563.88, 680.05
71.23, 141.77, 85.28, 563.95, 679.92
71.23, 141.78, 85.28, 563.95, 679.92
71.01, 142.00, 84.94, 563.40, 679.24
71.01, 142.00, 84.94, 563.40, 679.24
70.84, 141.96, 85.17, 563.52, 679.98
71.00, 141.83, 85.38, 563.60, 680.02
71.48, 142.09, 85.12, 563.05, 679.72
71.46, 142.05, 85.16, 563.08, 679.76
71.05, 142.00, 85.35, 562.67, 680.11
71.05, 142.00, 85.35, 562.67, 680.11
70.93, 142.19, 85.10, 562.69, 679.92
70.92, 142.24, 85.05, 562.69, 679.92
71.03, 142.28, 85.10, 562.44, 679.89
71.01, 142.28, 85.11, 562.44, 679.89
71.49, 142.81, 84.59, 562.32, 679.33
71.49, 142.81, 84.59, 562.32, 679.33
71.54, 142.78, 84.86, 561.88, 679.40
71.51, 142.81, 84.80, 561.88, 679.40
71.24, 143.08, 84.56, 562.00, 679.41
71.24, 143.08, 84.55, 562.00, 679.41
70.99, 143.02, 84.61, 561.89, 679.38
70.96, 143.00, 84.61, 561.89, 679.38
71.23, 142.85, 84.58, 561.77, 679.58
71.25, 142.85, 84.58, 561.77, 679.58
71.72, 142.46, 84.97, 561.54, 679.44
71.72, 142.46, 84.97, 561.54, 679.44
71.22, 142.81, 84.50, 561.62, 679.43
71.22, 142.81, 84.50, 561.62, 679.43
71.10, 142.72, 84.70, 561.47, 679.67
71.12, 142.71, 84.70, 561.47, 679.67
71.74, 142.02, 85.33, 561.27, 679.22
71.74, 142.02, 85.32, 561.27, 679.22
71.74, 142.15, 85.21, 560.63, 679.24
71.73, 142.09, 85.29, 560.63, 679.24
71.74, 141.99, 85.24, 560.89, 679.36
72.30, 141.91, 85.26, 560.92, 679.35
72.56, 142.01, 85.19, 560.50, 679.26
72.50, 141.89, 85.32, 560.42, 679.24
72.03, 141.91, 85.36, 560.16, 678.93
71.84, 141.98, 85.29, 560.17, 678.97
72.00, 142.23, 84.98, 560.23, 679.04
72.00, 142.26, 84.95, 560.23, 679.04
71.42, 142.66, 84.57, 560.32, 679.02
71.42, 142.66, 84.57, 560.32, 679.02
71.46, 143.04, 84.32, 559.91, 678.84
71.67, 142.97, 84.39, 559.95, 678.86
71.72, 143.03, 84.35, 559.95, 678.86
71.68, 143.02, 84.36, 559.88, 678.83
71.37, 143.22, 84.14, 559.84, 678.81
71.43, 143.09, 84.26, 559.80, 678.80
71.44, 143.14, 84.20, 559.95, 678.89
71.48, 142.71, 84.56, 559.90, 678.87
72.07, 142.47, 84.74, 559.91, 678.84
72.07, 142.50, 84.73, 559.91, 678.84
71.90, 142.20, 85.04, 559.75, 678.73
71.89, 142.12, 85.11, 559.75, 678.73
72.03, 142.31, 84.91, 559.72, 678.68
71.84, 142.64, 84.53, 559.14, 678.43
71.84, 142.64, 84.53, 559.14, 678.43
71.84, 142.64, 84.53, 559.14, 678.43
72.48, 141.98, 85.10, 558.17, 677.59
72.53, 141.90, 85.16, 558.17, 677.59
72.05, 142.54, 84.38, 557.45, 677.53
72.10, 142.67, 84.24, 557.42, 677.48
72.42, 142.48, 84.50, 556.63, 677.07
72.26, 142.50, 84.49, 556.63, 677.07
71.72, 142.71, 84.36, 556.93, 677.75
71.72, 142.71, 84.36, 556.93, 677.75
71.86, 142.19, 85.07, 555.99, 677.42
71.86, 142.19, 85.07, 555.99, 677.42
72.15, 142.46, 84.76, 554.68, 676.41
72.15, 142.46, 84.76, 554.68, 676.41
72.55, 142.67, 84.40, 554.31, 676.21
72.52, 142.54, 84.59, 554.20, 676.10
72.63, 142.35, 84.80, 553.41, 675.66
72.63, 142.35, 84.80, 553.41, 675.66
72.32, 141.54, 85.57, 553.33, 675.97
72.31, 141.56, 85.57, 553.33, 675.97
72.17, 141.54, 85.50, 551.77, 674.65
72.19, 141.40, 85.69, 551.63, 674.60
72.74, 141.75, 85.40, 551.73, 675.03
72.74, 141.75, 85.40, 551.73, 675.03
72.60, 142.28, 84.92, 551.02, 674.89
72.60, 142.28, 84.92, 551.02, 674.89
72.24, 142.93, 84.42, 548.54, 672.95
72.10, 143.09, 84.29, 548.43, 672.84
73.62, 142.33, 85.34, 547.64, 672.20
73.62, 142.33, 85.34, 547.64, 672.20
69.15, 139.32, 89.79, 554.99, 673.55
68.73, 139.39, 89.57, 555.05, 673.54
69.06, 139.46, 89.25, 561.50, 673.10
69.06, 139.46, 89.25, 561.50, 673.10
73.46, 135.20, 94.48, 567.94, 672.37
73.46, 135.20, 94.48, 567.94, 672.37
79.08, 136.59, 92.26, 575.77, 672.45
78.73, 135.40, 93.43, 576.40, 673.61
72.38, 137.62, 91.57, 584.32, 672.96
72.38, 137.62, 91.57, 584.32, 672.96
69.60, 137.16, 92.64, 589.43, 674.51
69.60, 137.16, 92.64, 589.43, 674.51
63.38, 140.61, 89.45, 596.73, 674.51
63.33, 140.66, 89.39, 596.73, 674.51
60.14, 143.21, 86.78, 603.20, 674.18
60.14, 143.21, 86.78, 603.20, 674.18
59.92, 143.84, 86.15, 607.80, 674.44
59.89, 143.91, 86.15, 607.80, 674.44
69.12, 142.73, 85.18, 610.94, 675.12
69.12, 142.73, 85.18, 610.94, 675.12
76.64, 142.61, 85.45, 614.46, 676.46
76.50, 142.59, 85.47, 614.44, 676.49
77.66, 143.26, 84.63, 617.70, 679.10
77.66, 143.26, 84.63, 617.70, 679.10
75.92, 142.83, 85.80, 619.48, 681.81
75.92, 142.83, 85.80, 619.48, 681.81
73.26, 143.60, 84.69, 621.32, 684.12
73.26, 143.60, 84.69, 621.32, 684.12
73.18, 144.08, 84.56, 622.58, 682.97
73.18, 144.08, 84.56, 622.58, 682.97
71.54, 144.56, 84.07, 622.18, 682.27
71.54, 144.56, 84.07, 622.18, 682.27
69.18, 143.75, 85.02, 620.59, 682.29
69.19, 143.69, 85.08, 620.59, 682.29
64.51, 144.13, 84.87, 617.88, 682.22
64.51, 144.13, 84.87, 617.88, 682.22
63.53, 143.95, 84.93, 617.55, 682.42
63.58, 144.06, 84.82, 617.57, 682.48
64.18, 143.77, 85.22, 617.71, 682.15
64.18, 143.77, 85.22, 617.71, 682.15
62.88, 143.81, 85.59, 617.87, 682.05
62.88, 143.81, 85.59, 617.87, 682.05
64.03, 143.80, 85.48, 617.77, 682.21
64.01, 143.83, 85.44, 617.77, 682.21
64.39, 143.94, 85.27, 617.77, 682.21
64.13, 144.08, 85.14, 617.77, 682.21
63.98, 144.23, 84.96, 617.77, 682.21
63.86, 144.26, 84.98, 617.77, 682.21
63.89, 144.36, 84.94, 617.77, 682.21
63.89, 144.36, 84.94, 617.77, 682.21
64.13, 143.65, 85.27, 617.77, 682.21
64.06, 143.63, 85.29, 617.77, 682.21
64.06, 143.63, 85.29, 617.77, 682.21
64.06, 143.63, 85.29, 617.77, 682.21
63.86, 143.82, 84.75, 617.59, 682.43
63.86, 143.82, 84.75, 617.59, 682.43
64.50, 144.57, 84.25, 616.95, 681.69
64.50, 144.57, 84.25, 616.95, 681.69
63.92, 144.01, 84.79, 615.83, 681.62
63.92, 144.01, 84.79, 615.83, 681.62
62.85, 143.65, 85.44, 614.78, 681.59
62.67, 143.85, 85.24, 614.82, 681.54
63.88, 144.22, 84.69, 613.19, 681.29
63.88, 144.22, 84.69, 613.19, 681.29
64.84, 144.31, 84.35, 611.67, 680.36
64.84, 144.31, 84.35, 611.67, 680.36
66.43, 143.99, 85.08, 609.24, 680.06
66.50, 143.76, 85.01, 609.11, 680.15
68.00, 142.85, 86.02, 605.45, 680.19
68.00, 142.85, 86.02, 605.45, 680.19
68.96, 144.20, 84.46, 598.23, 681.84
68.96, 144.20, 84.46, 598.23, 681.84
71.48, 142.58, 85.62, 594.10, 680.76
71.41, 142.62, 85.58, 594.10, 680.76
72.60, 141.68, 86.50, 590.20, 678.89
72.60, 141.68, 86.50, 590.20, 678.89
73.39, 141.91, 85.93, 587.55, 675.38
73.39, 141.91, 85.93, 587.55, 675.38
73.94, 140.88, 87.16, 584.99, 671.88
73.94, 140.88, 87.16, 584.99, 671.88
76.93, 141.00, 86.28, 581.70, 668.65
76.90, 141.00, 86.28, 581.70, 668.65
76.63, 141.17, 85.81, 580.72, 664.60
76.59, 141.20, 85.79, 580.72, 664.60
77.75, 142.27, 84.51, 578.35, 660.22
77.70, 142.30, 84.49, 578.35, 660.22
80.43, 142.03, 84.42, 578.29, 656.08
80.43, 142.03, 84.42, 578.29, 656.08
82.17, 141.34, 84.77, 578.63, 652.04
